kid,value,idf
"83966","40605","6.889917"
"83967","40604","6.887955"
"83968","40603","6.899789"
"83969","40602","6.954849"
"83970","15645","6.946498"
"83971","15644","7.022047"
"83972","15643","6.911765"
"83973","15642","6.897807"
"83974","15649","6.919830"
"83975","15648","6.927960"
"83976","15647","6.927960"
"83977","15646","6.936157"
"83978","15652","6.899789"
"83979","15651","6.925921"
"83980","15650","6.901775"
"83981","15656","6.838231"
"83982","15655","6.936157"
"83983","15654","6.934101"
"83984","15653","6.930003"
"83985","15659","6.876259"
"83986","15658","6.930003"
"83987","15657","6.870461"
"83988","88609","6.843844"
"83989","88608","6.889917"
"83990","15629","6.889917"
"83991","88607","6.925921"
"83992","15628","6.942349"
"83993","88606","6.940280"
"83994","88605","6.959051"
"83995","88604","6.919830"
"83996","88603","6.874322"
"83997","88602","6.956947"
"83998","15623","6.899789"
"83999","88601","6.932050"
"84000","15622","6.944421"
"84001","88600","6.984638"
"84002","15621","6.917808"
"84003","15620","6.885996"
"84004","15627","6.936157"
"84005","15626","6.986801"
"84006","15625","6.866615"
"84007","15624","6.872390"
"84008","15630","6.963270"
"84009","15639","6.897807"
"84010","15634","7.022047"
"84011","15633","6.868536"
"84012","15632","6.834507"
"84013","15631","6.893854"
"84014","15638","6.938217"
"84015","15637","6.934101"
"84016","15636","6.870461"
"84017","15635","6.907757"
"84018","15609","6.940280"
"84019","15608","6.991139"
"84020","15607","6.899789"
"84021","88629","6.899789"
"84022","15606","6.954849"
"84023","88628","6.885996"
"84024","88627","6.909759"
"84025","88626","6.923887"
"84026","88625","6.841969"
"84027","88624","6.905759"
"84028","15601","6.961158"
"84029","88623","6.866615"
"84030","15600","6.895829"
"84031","88622","6.950665"
"84032","88621","6.903765"
"84033","88620","6.927960"
"84034","15605","6.936157"
"84035","15604","6.903765"
"84036","15603","6.938217"
"84037","15602","6.930003"
"84038","15619","6.976036"
"84039","88619","6.882090"
"84040","15618","6.948579"
"84041","88618","6.897807"
"84042","15617","6.923887"
"84043","88617","6.921856"
"84044","88616","6.827099"
"84045","88615","6.880142"
"84046","88614","6.980328"
"84047","88613","6.984638"
"84048","15612","6.895829"
"84049","88612","6.903765"
"84050","15611","6.954849"
"84051","88611","6.984638"
"84052","15610","6.880142"
"84053","88610","6.901775"
"84054","15616","6.834507"
"84055","15615","6.965386"
"84056","15614","6.940280"
"84057","15613","6.923887"
"84058","49039","6.899789"
"84059","49038","6.903765"
"84060","49037","6.889917"
"84061","49036","6.978180"
"84062","49035","6.868536"
"84063","49034","6.884041"
"84064","49033","6.814267"
"84065","49032","6.919830"
"84066","49031","6.860874"
"84067","49030","6.930003"
"84068","40692","6.864698"
"84069","40691","6.923887"
"84070","40690","6.832650"
"84071","40696","6.885996"
"84072","40695","6.903765"
"84073","49029","7.006473"
"84074","40694","6.915790"
"84075","49028","6.897807"
"84076","40693","6.897807"
"84077","49027","6.803397"
"84078","40699","6.938217"
"84079","40698","6.950665"
"84080","40697","6.907757"
"84081","49026","6.959051"
"84082","49025","6.917808"
"84083","49024","6.909759"
"84084","49023","6.860874"
"84085","49022","6.967507"
"84086","49021","6.880142"
"84087","49020","6.903765"
"84088","40681","6.988967"
"84089","40680","6.961158"
"84090","40685","6.950665"
"84091","49019","6.905759"
"84092","40684","6.961158"
"84093","49018","6.855165"
"84094","40683","6.952754"
"84095","49017","6.913775"
"84096","40682","6.925921"
"84097","49016","6.872390"
"84098","40689","6.845722"
"84099","40688","6.832650"
"84100","40687","7.002068"
"84101","40686","6.940280"
"84102","49015","6.921856"
"84103","49014","6.971763"
"84104","49013","6.971763"
"84105","49012","6.889917"
"84106","49011","6.909759"
"84107","49010","6.980328"
"84108","40670","6.903765"
"84109","49009","6.893854"
"84110","40674","6.911765"
"84111","49008","6.950665"
"84112","40673","6.874322"
"84113","49007","6.878199"
"84114","40672","6.965386"
"84115","49006","6.880142"
"84116","40671","6.913775"
"84117","49005","6.895829"
"84118","40678","6.961158"
"84119","40677","6.872390"
"84120","40676","6.876259"
"84121","40675","6.915790"
"84122","40679","6.866615"
"84123","49004","6.930003"
"84124","49003","6.870461"
"84125","49002","6.855165"
"84126","49001","6.893854"
"84127","49000","6.870461"
"84128","40663","6.940280"
"84129","40662","6.930003"
"84130","40661","6.946498"
"84131","40660","6.885996"
"84132","40667","6.880142"
"84133","40666","6.944421"
"84134","40665","6.903765"
"84135","40664","6.832650"
"84136","40669","6.915790"
"84137","40668","6.927960"
"84138","40652","6.965386"
"84139","40651","6.878199"
"84140","40650","6.909759"
"84141","40656","6.830796"
"84142","40655","6.909759"
"84143","40654","6.866615"
"84144","40653","6.895829"
"84145","40659","6.938217"
"84146","40658","6.864698"
"84147","40657","6.956947"
"84148","15681","6.876259"
"84149","15680","6.911765"
"84150","15685","6.982481"
"84151","40641","6.927960"
"84152","15684","6.864698"
"84153","40640","6.899789"
"84154","15683","7.028796"
"84155","15682","6.893854"
"84156","40645","6.880142"
"84157","40644","6.927960"
"84158","40643","6.948579"
"84159","40642","6.895829"
"84160","40649","6.917808"
"84161","40648","6.827099"
"84162","40647","6.911765"
"84163","40646","6.913775"
"84164","40639","6.954849"
"84165","15689","6.934101"
"84166","15688","6.895829"
"84167","15687","6.967507"
"84168","15686","6.976036"
"84169","15692","6.952754"
"84170","15691","6.901775"
"84171","15690","6.927960"
"84172","15696","6.909759"
"84173","40630","6.816090"
"84174","15695","6.950665"
"84175","15694","6.954849"
"84176","15693","6.917808"
"84177","40634","6.909759"
"84178","40633","6.913775"
"84179","40632","6.919830"
"84180","40631","6.915790"
"84181","40638","6.903765"
"84182","40637","6.986801"
"84183","40636","6.880142"
"84184","40635","6.919830"
"84185","40629","6.849488"
"84186","40628","6.921856"
"84187","15699","6.895829"
"84188","15698","6.882090"
"84189","15697","6.858967"
"84190","74199","6.976036"
"84191","74198","6.901775"
"84192","74197","6.874322"
"84193","74196","6.862784"
"84194","74195","6.913775"
"84195","74194","6.862784"
"84196","74193","6.915790"
"84197","74192","6.923887"
"84198","74191","6.849488"
"84199","74190","6.913775"
"84200","49194","6.836367"
"84201","49193","6.862784"
"84202","49192","6.915790"
"84203","49191","6.919830"
"84204","49190","6.901775"
"84205","49199","6.915790"
"84206","49198","6.948579"
"84207","49197","6.874322"
"84208","49196","6.901775"
"84209","49195","6.913775"
"84210","49183","6.913775"
"84211","49182","6.930003"
"84212","49181","6.915790"
"84213","49180","6.991139"
"84214","49189","6.866615"
"84215","49188","6.948579"
"84216","49187","6.897807"
"84217","49186","6.927960"
"84218","49185","6.930003"
"84219","49184","6.927960"
"84220","49172","6.884041"
"84221","49171","6.819746"
"84222","49170","6.866615"
"84223","49179","6.887955"
"84224","49178","6.938217"
"84225","49177","6.927960"
"84226","49176","6.849488"
"84227","49175","6.923887"
"84228","49174","6.874322"
"84229","49173","6.963270"
"84230","49161","6.857064"
"84231","49160","6.921856"
"84232","49169","6.891884"
"84233","49168","6.860874"
"84234","49167","6.872390"
"84235","49166","6.874322"
"84236","49165","6.870461"
"84237","49164","6.995496"
"84238","49163","6.862784"
"84239","49162","6.969633"
"84240","74119","6.919830"
"84241","74118","6.973897"
"84242","74117","6.946498"
"84243","74116","6.847603"
"84244","74115","6.923887"
"84245","74114","6.986801"
"84246","74113","6.891884"
"84247","74112","6.930003"
"84248","74111","6.864698"
"84249","74110","6.954849"
"84250","15829","6.978180"
"84251","15828","6.913775"
"84252","15827","6.893854"
"84253","15826","6.899789"
"84254","88769","6.961158"
"84255","88768","6.978180"
"84256","88767","6.934101"
"84257","15821","6.927960"
"84258","88766","6.999873"
"84259","15820","6.884041"
"84260","88765","6.889917"
"84261","88764","6.841969"
"84262","88763","6.919830"
"84263","15825","6.919830"
"84264","88762","6.853269"
"84265","15824","6.988967"
"84266","88761","6.921856"
"84267","15823","6.971763"
"84268","88760","7.013118"
"84269","15822","6.905759"
"84270","74129","6.887955"
"84271","74128","6.961158"
"84272","74127","6.936157"
"84273","74126","6.948579"
"84274","74125","6.889917"
"84275","74124","6.891884"
"84276","74123","6.897807"
"84277","74122","7.022047"
"84278","74121","6.870461"
"84279","74120","6.999873"
"84280","15839","6.874322"
"84281","15838","6.944421"
"84282","15837","6.838231"
"84283","88759","6.860874"
"84284","88758","6.855165"
"84285","88757","6.915790"
"84286","88756","6.907757"
"84287","15832","6.976036"
"84288","88755","6.946498"
"84289","15831","6.843844"
"84290","88754","6.967507"
"84291","15830","6.878199"
"84292","88753","6.944421"
"84293","88752","6.946498"
"84294","15836","6.913775"
"84295","88751","6.845722"
"84296","15835","6.930003"
"84297","88750","6.858967"
"84298","15834","7.028796"
"84299","15833","6.946498"
"84300","88780","6.893854"
"84301","74139","6.874322"
"84302","74138","6.923887"
"84303","74137","6.911765"
"84304","74136","6.891884"
"84305","74135","6.915790"
"84306","74134","6.934101"
"84307","74133","6.860874"
"84308","74132","6.948579"
"84309","74131","6.915790"
"84310","74130","6.817916"
"84311","15807","6.913775"
"84312","15806","6.938217"
"84313","15805","6.923887"
"84314","15804","6.885996"
"84315","15809","6.927960"
"84316","15808","6.855165"
"84317","88789","6.901775"
"84318","88788","6.991139"
"84319","88787","6.866615"
"84320","88786","6.930003"
"84321","88785","6.899789"
"84322","15803","6.851377"
"84323","88784","6.878199"
"84324","15802","6.930003"
"84325","88783","6.909759"
"84326","15801","6.984638"
"84327","88782","6.905759"
"84328","15800","6.882090"
"84329","88781","6.946498"
"84330","74149","6.876259"
"84331","74148","6.923887"
"84332","74147","6.862784"
"84333","74146","6.927960"
"84334","74145","6.907757"
"84335","74144","6.961158"
"84336","74143","6.936157"
"84337","74142","6.895829"
"84338","74141","6.887955"
"84339","74140","6.932050"
"84340","15818","6.948579"
"84341","15817","6.925921"
"84342","15816","6.930003"
"84343","15815","6.872390"
"84344","88779","6.921856"
"84345","15819","6.909759"
"84346","88778","6.862784"
"84347","15810","6.828946"
"84348","88777","6.954849"
"84349","88776","6.980328"
"84350","88775","6.840099"
"84351","88774","6.932050"
"84352","15814","6.876259"
"84353","88773","6.915790"
"84354","15813","6.828946"
"84355","88772","6.878199"
"84356","15812","6.969633"
"84357","88771","6.936157"
"84358","15811","6.838231"
"84359","88770","6.982481"
"84360","74159","6.911765"
"84361","74158","6.845722"
"84362","74157","6.991139"
"84363","74156","6.915790"
"84364","74155","6.911765"
"84365","74154","6.895829"
"84366","74153","6.913775"
"84367","74152","6.895829"
"84368","74151","6.878199"
"84369","74150","6.921856"
"84370","88791","6.942349"
"84371","88790","6.899789"
"84372","74169","6.849488"
"84373","74168","6.864698"
"84374","74167","6.946498"
"84375","74166","6.880142"
"84376","74165","6.895829"
"84377","74164","6.905759"
"84378","74163","6.946498"
"84379","74162","6.936157"
"84380","74161","6.921856"
"84381","74160","6.934101"
"84382","88799","6.860874"
"84383","88798","6.919830"
"84384","88797","6.860874"
"84385","88796","6.857064"
"84386","88795","6.934101"
"84387","88794","6.911765"
"84388","88793","6.885996"
"84389","88792","6.925921"
"84390","74179","6.927960"
"84391","74178","6.917808"
"84392","74177","6.917808"
"84393","74176","7.022047"
"84394","74175","6.868536"
"84395","74174","6.874322"
"84396","74173","6.891884"
"84397","74172","6.909759"
"84398","74171","6.921856"
"84399","74170","6.915790"
"84400","74189","6.868536"
"84401","74188","6.864698"
"84402","74187","6.870461"
"84403","74186","6.940280"
"84404","74185","6.961158"
"84405","74184","6.956947"
"84406","74183","6.938217"
"84407","74182","6.882090"
"84408","74181","6.944421"
"84409","74180","6.885996"
"84410","15780","6.959051"
"84411","15784","6.903765"
"84412","40740","6.849488"
"84413","15783","6.860874"
"84414","15782","6.893854"
"84415","15781","6.986801"
"84416","40744","6.855165"
"84417","40743","6.880142"
"84418","40742","7.015343"
"84419","40741","6.952754"
"84420","40748","6.889917"
"84421","40747","6.901775"
"84422","40746","6.954849"
"84423","40745","6.963270"
"84424","40739","6.858967"
"84425","40738","6.897807"
"84426","15788","6.895829"
"84427","15787","6.878199"
"84428","15786","6.927960"
"84429","15785","6.887955"
"84430","15789","6.959051"
"84431","15791","6.849488"
"84432","15790","6.969633"
"84433","15795","6.893854"
"84434","15794","6.897807"
"84435","15793","6.946498"
"84436","15792","6.965386"
"84437","40733","6.893854"
"84438","40732","6.967507"
"84439","40731","6.984638"
"84440","40730","6.927960"
"84441","40737","6.934101"
"84442","40736","6.982481"
"84443","40735","6.874322"
"84444","40734","6.913775"
"84445","40729","6.930003"
"84446","40728","6.868536"
"84447","40727","6.911765"
"84448","15799","6.887955"
"84449","15798","6.965386"
"84450","15797","6.882090"
"84451","15796","6.884041"
"84452","15762","6.971763"
"84453","15761","6.942349"
"84454","15760","6.860874"
"84455","40722","6.965386"
"84456","40721","6.889917"
"84457","40720","6.915790"
"84458","40726","6.884041"
"84459","40725","6.903765"
"84460","40724","6.938217"
"84461","40723","6.991139"
"84462","40719","6.942349"
"84463","88708","6.903765"
"84464","40718","6.936157"
"84465","88707","6.889917"
"84466","40717","6.858967"
"84467","88706","6.913775"
"84468","40716","6.932050"
"84469","88705","6.823416"
"84470","88704","6.864698"
"84471","88703","6.959051"
"84472","88702","6.938217"
"84473","88701","6.954849"
"84474","15766","6.882090"
"84475","88700","6.999873"
"84476","15765","6.969633"
"84477","15764","6.860874"
"84478","15763","6.919830"
"84479","15769","7.004268"
"84480","15768","6.880142"
"84481","15767","6.834507"
"84482","15773","6.893854"
"84483","15772","7.042432"
"84484","15771","6.903765"
"84485","15770","6.919830"
"84486","40711","6.930003"
"84487","40710","6.889917"
"84488","40715","7.015343"
"84489","40714","6.927960"
"84490","40713","6.823416"
"84491","40712","6.882090"
"84492","40708","6.938217"
"84493","40707","6.895829"
"84494","40706","6.899789"
"84495","40705","6.921856"
"84496","40709","6.903765"
"84497","15777","6.925921"
"84498","15776","6.959051"
"84499","15775","6.891884"
"84500","15774","6.860874"
"84501","15779","6.919830"
"84502","15778","6.971763"
"84503","15740","6.897807"
"84504","40700","6.874322"
"84505","40704","6.995496"
"84506","40703","6.978180"
"84507","40702","6.884041"
"84508","40701","6.919830"
"84509","88729","6.915790"
"84510","88728","6.965386"
"84511","15749","6.978180"
"84512","88727","6.913775"
"84513","88726","6.982481"
"84514","88725","6.932050"
"84515","88724","6.885996"
"84516","88723","6.897807"
"84517","15744","6.899789"
"84518","88722","6.845722"
"84519","15743","6.913775"
"84520","88721","6.938217"
"84521","15742","6.938217"
"84522","88720","6.849488"
"84523","15741","6.903765"
"84524","15748","6.905759"
"84525","15747","6.999873"
"84526","15746","6.899789"
"84527","15745","6.903765"
"84528","15751","6.938217"
"84529","15750","6.911765"
"84530","88709","6.942349"
"84531","88719","6.915790"
"84532","88718","6.934101"
"84533","88717","6.942349"
"84534","88716","6.921856"
"84535","88715","6.880142"
"84536","88714","6.885996"
"84537","88713","6.942349"
"84538","88712","6.885996"
"84539","15755","6.913775"
"84540","88711","6.878199"
"84541","15754","6.950665"
"84542","88710","6.965386"
"84543","15753","6.991139"
"84544","15752","6.913775"
"84545","15759","6.882090"
"84546","15758","6.923887"
"84547","15757","6.866615"
"84548","15756","6.836367"
"84549","15729","6.895829"
"84550","15728","6.899789"
"84551","15727","6.917808"
"84552","88749","6.952754"
"84553","88748","6.911765"
"84554","88747","6.973897"
"84555","88746","6.938217"
"84556","88745","6.980328"
